step train_perp valid_perp test_perp test_recall total_loss e_loss rec_loss
287000 441.247876337 472.765813806 466.677566624 0.7900000000000001 447.856860199 10.5881101608 437.268748245
288000 441.818304531 472.821914387 467.021417151 0.8033333333333336 447.451520004 10.0862195945 437.36529953
289000 441.701609903 472.998381044 467.268645352 0.8000000000000002 447.869435806 10.5834594488 437.285977249
290000 442.441648739 474.087759432 465.866894569 0.8033333333333337 447.858258896 10.4259768677 437.432282104
291000 441.65093372 473.315514766 466.008050999 0.8066666666666668 447.577278671 10.3120965862 437.265181885
292000 441.7982787 473.107513502 466.54470521 0.8033333333333335 447.759853134 10.4550554657 437.304797134
293000 442.044656139 472.942232211 467.32498003 0.8066666666666669 447.467577591 10.1491513777 437.318427887
294000 441.596446136 471.322439464 465.459349093 0.8033333333333336 447.350878754 10.0990763211 437.251801987
295000 440.245937815 470.208315185 463.681329558 0.8133333333333335 447.843687286 10.7074330544 437.13625351
296000 442.177158537 472.609886323 467.129007045 0.7933333333333336 447.638114777 10.3178570461 437.320259476
297000 441.527409344 471.867125576 466.056039079 0.8033333333333336 447.672352982 10.3685474586 437.303808212
298000 441.564066445 472.966723481 465.46472282 0.7833333333333334 447.775345383 10.4654721546 437.309873428
299000 439.903155935 471.256675187 464.454356997 0.8066666666666668 447.737710495 10.6337249184 437.103985443
300000 440.624432805 471.556614305 464.883823195 0.8000000000000002 447.549234085 10.4174324369 437.131800156
301000 440.638445739 471.551001577 466.181930208 0.7966666666666669 447.555441818 10.3442923021 437.211149979
302000 437.913093499 470.621813995 464.148766178 0.796666666666667 447.528471375 10.6615138626 436.866957169
303000 440.520286318 473.590639719 467.046668784 0.7900000000000001 447.179122391 10.0255521035 437.153567123
304000 438.495081639 470.924152016 464.061767092 0.8100000000000004 447.700501556 10.8302274609 436.870274734
305000 440.306910905 472.475878015 466.65071583 0.8133333333333336 447.587102432 10.4499171567 437.137184982
306000 441.935233601 473.106414109 466.920104036 0.8000000000000002 447.773077393 10.468214097 437.304864426
307000 442.101899573 473.601715442 466.623792735 0.7933333333333336 447.664041824 10.3137158298 437.350325317
308000 441.460180493 472.189899765 466.103400695 0.8133333333333336 447.435506668 10.2068819141 437.228625793
309000 442.414460152 473.107645015 467.54978178 0.7900000000000001 447.627130356 10.1540797162 437.473053207
310000 441.008569821 472.663541313 466.408343012 0.8000000000000002 447.476339874 10.2261965847 437.250145111
311000 440.599394442 472.190686457 467.755569203 0.7933333333333334 447.428722076 10.174991622 437.253732147
312000 439.98442158 471.174373496 466.625040023 0.7933333333333333 447.645932007 10.5165171552 437.129413071
313000 440.697538786 471.697205517 466.986509696 0.7966666666666669 447.47640213 10.3835984612 437.092804337
314000 440.698968535 471.960719702 467.29014499 0.8066666666666669 447.595792084 10.3180549765 437.277736359
315000 439.505355073 470.694560415 466.606791451 0.8066666666666669 447.596348648 10.5182606721 437.078089447
316000 440.679652848 472.838409473 466.938575494 0.8033333333333335 447.611864395 10.3647490931 437.247116318
317000 440.990559844 473.049453932 469.186559465 0.796666666666667 447.392554855 10.1967158413 437.195838013
318000 440.183792488 472.554081448 467.640459745 0.7799999999999998 447.675736847 10.4639422035 437.21179657
319000 439.325312291 470.89327392 465.169277421 0.8100000000000003 447.625685654 10.6676281309 436.958059464
320000 441.167078636 471.78879154 467.398986209 0.8033333333333336 447.391824265 10.2095168948 437.182306137
321000 440.479114763 471.09016345 465.515231806 0.8033333333333335 447.495131989 10.350199008 437.144933853
322000 440.714321743 471.471655739 465.590160442 0.8133333333333336 447.507523346 10.3973341656 437.110190582
323000 439.291837669 470.656232031 465.899990377 0.8000000000000002 447.657920761 10.6341936445 437.023726501
324000 440.076354251 470.738902212 465.780887361 0.7966666666666669 447.439514923 10.2716171312 437.167897339
325000 440.433860782 471.32272671 465.885883333 0.816666666666667 447.407335739 10.2477843952 437.159551163
326000 440.365236387 470.678171426 465.136632903 0.8066666666666669 447.683108521 10.6178229523 437.065284119
327000 440.036468625 472.414135691 465.398502834 0.8000000000000003 447.668187561 10.4876059914 437.180583191
328000 440.50723364 471.939377643 465.761164287 0.806666666666667 447.4756353 10.3631799722 437.112455139
329000 441.130014588 472.721807633 466.584448511 0.806666666666667 447.459962997 10.2818051648 437.178157654
330000 440.595576701 472.332824781 465.647531443 0.8000000000000002 447.64713768 10.4332310152 437.213905792
331000 438.742598151 470.830539807 464.795322419 0.8100000000000003 447.413021698 10.4666285515 436.946392212
332000 440.024103989 471.622304522 465.179495386 0.8000000000000002 447.516376495 10.4476934004 437.068681641
333000 439.424182873 471.330022322 465.222036293 0.7766666666666666 447.421324692 10.4491276574 436.972196198
334000 439.718285897 471.492432057 465.956188552 0.8100000000000002 447.198398819 10.2291575789 436.969241562
335000 440.862748721 472.522933239 466.584293491 0.8166666666666669 447.207662735 10.0737367296 437.133928223
336000 440.286824351 471.591891688 465.946853537 0.8000000000000003 447.409536514 10.3307582045 437.078776474
337000 438.301802824 471.166080617 465.339557992 0.8000000000000002 447.091318512 10.2462651753 436.845054932
338000 438.138225781 470.239270952 464.199400818 0.8066666666666669 446.958672333 10.2398696494 436.718803787
339000 438.140397363 470.426235005 464.73633678 0.8000000000000002 447.245875397 10.5461846709 436.69969101
340000 437.340118746 469.15263111 463.664573329 0.8000000000000003 447.164876709 10.5258639669 436.639014816
341000 437.414498344 470.248227029 464.181923034 0.7866666666666667 447.320235901 10.7050557423 436.615181656
342000 439.011172384 469.973547558 465.727858379 0.8 447.170766373 10.3801396561 436.790626678
343000 438.85947593 469.901133815 464.852881249 0.8066666666666669 446.893161392 10.245917244 436.647246475
344000 438.871212911 471.162782157 464.848975302 0.7966666666666667 447.216973495 10.4274206996 436.789554214
345000 439.297832094 471.99424883 464.71829686 0.8033333333333336 447.147524719 10.3138433886 436.833681717
346000 438.516419409 469.563483131 463.068168044 0.8066666666666669 447.136032333 10.4811241436 436.654907532
347000 437.86607837 469.488453213 463.854935422 0.7933333333333336 447.449974289 10.7957932925 436.654181976
348000 437.313431891 469.600116509 463.104787844 0.8000000000000002 447.297238235 10.5564687586 436.740771103
349000 438.636829971 470.921498598 464.312302985 0.7933333333333334 447.382581177 10.4388362885 436.943742981
350000 437.114452399 468.851317424 462.91029744 0.8200000000000003 447.394068909 10.7590341806 436.635035095
351000 438.719023734 471.124292677 464.56376287 0.7933333333333337 447.21626915 10.3574417615 436.858826523
352000 438.79283317 470.647254399 465.3529314 0.8000000000000003 447.244836731 10.3925557065 436.85228157
353000 437.036381647 469.364723465 464.045529351 0.7800000000000001 447.095526276 10.3958834696 436.699643936
354000 437.906980617 469.193384284 463.683527079 0.7933333333333333 447.118094177 10.3696948195 436.74840004
355000 437.736705212 469.45952866 463.836857618 0.8100000000000002 447.433278351 10.7454952025 436.68778389
356000 436.939360406 469.088747238 463.549297181 0.816666666666667 447.393507538 10.7059768343 436.687528687
357000 438.767873138 470.389808626 465.387177201 0.8000000000000003 447.145158691 10.2333344746 436.911823502
358000 437.164809442 467.980378543 462.343593512 0.8000000000000002 447.234296494 10.5950081062 436.639291
359000 438.305262852 470.484768406 464.853301645 0.8100000000000003 447.060154572 10.2091768742 436.850976334
360000 437.690868227 470.483343645 465.43528498 0.7866666666666667 447.165527039 10.3467328358 436.818794632
361000 437.88821875 469.829702347 465.21648154 0.8033333333333337 447.222853928 10.3793736506 436.843478546
362000 437.410311519 469.74931292 465.076137913 0.7866666666666668 447.185039673 10.4603476095 436.724692688
363000 437.181321231 469.163464491 464.695604125 0.8033333333333335 447.07018631 10.3754629612 436.694724274
364000 438.225783455 470.719947826 465.360995426 0.7966666666666669 447.14871666 10.3441505575 436.804565735
365000 438.285704903 471.226082554 465.233123805 0.7933333333333336 447.065306015 10.1689936829 436.896313248
366000 437.324789905 470.983777314 464.897905392 0.8000000000000003 447.114404907 10.375383873 436.739021835
367000 435.859312254 469.264156995 463.013759462 0.8066666666666668 447.258187943 10.7419002295 436.516288757
368000 437.593809894 470.351316804 465.319320014 0.8066666666666669 447.332191238 10.6189193773 436.713273315
369000 435.769429798 469.166207504 463.645318818 0.8000000000000002 446.946612091 10.3441070676 436.602502213
370000 434.733182655 468.64826194 462.697594421 0.8033333333333332 447.120414734 10.6701311898 436.450282898
371000 434.583471792 467.226961006 461.196056233 0.81 447.003625717 10.6072776651 436.39634819
372000 435.208091128 467.611371594 462.22650181 0.8033333333333335 447.365026474 10.8406868267 436.524340439
373000 435.393162728 468.711746511 462.791185354 0.7833333333333333 447.344025192 10.7961059904 436.547919846
374000 436.614637678 470.276358585 463.9484447 0.79 447.224824524 10.5974861574 436.627339401
375000 437.435408666 470.025822166 464.509757088 0.79 447.240439224 10.5129494524 436.727486954
376000 436.41817356 468.675520962 463.534431311 0.8133333333333335 447.129319077 10.5545936012 436.57472641
377000 436.638882498 469.31562477 463.782979126 0.7966666666666669 447.370051117 10.7535398912 436.616509781
378000 436.193777961 468.351169294 462.211892988 0.8066666666666669 447.305849915 10.798544488 436.507304993
379000 435.911727125 468.919174518 462.15442679 0.8033333333333332 447.274169846 10.6766969395 436.597474365
380000 436.132337034 469.052484667 462.944578411 0.8033333333333336 447.481549988 10.9104074192 436.571143417
381000 437.025468312 469.629400545 462.983728554 0.7933333333333336 447.241635437 10.5797118187 436.661923676
382000 436.349105397 468.447901176 462.436870145 0.8000000000000002 447.066433029 10.5234451866 436.542990494
383000 435.79693787 467.957649487 462.311842922 0.8066666666666669 447.043241882 10.5997496796 436.443493576
384000 436.060487086 467.782853796 462.890563442 0.7933333333333334 447.083392029 10.5757097292 436.507681274
385000 436.364861481 468.28653123 462.996958974 0.7966666666666669 447.23098381 10.6405179548 436.590464554
386000 436.251173385 467.657992333 461.929546224 0.8033333333333337 447.125115738 10.5984181643 436.526698074
387000 438.174158797 469.40822879 463.428969078 0.7866666666666667 447.237095413 10.3876699305 436.849427643
388000 438.56664026 471.208399479 465.034836314 0.7966666666666669 447.266877594 10.3341128778 436.932764435
389000 436.855883672 468.608792826 463.319750623 0.8033333333333336 447.306142273 10.5987933064 436.707349243
390000 437.263432404 469.141108021 462.849372885 0.8066666666666668 447.4078302 10.5983012867 436.809530411
391000 437.261835364 468.992917738 462.188785915 0.8033333333333332 447.356736679 10.5662646818 436.790473328
392000 436.044673286 468.530842751 461.654579288 0.8000000000000002 447.364458771 10.7117627525 436.652695923
393000 437.815035908 470.493076222 463.097395105 0.8033333333333335 447.349118958 10.4657129335 436.883405151
394000 436.04042304 468.113129977 461.214802084 0.8066666666666668 447.221632462 10.6426295996 436.579001923
395000 438.166160437 468.561577405 462.761145601 0.8 447.160364609 10.2970795035 436.863287659
396000 437.665290297 469.427782894 463.053578581 0.8000000000000002 447.271037598 10.39022223 436.880814667
397000 436.92412076 468.456859728 462.243071567 0.7900000000000001 447.178575363 10.4971352792 436.681440964
398000 436.58348453 467.710968739 461.325235639 0.7866666666666667 447.327878952 10.7213409066 436.606539154
399000 437.381217827 468.542085915 462.066075576 0.7966666666666667 447.229830933 10.5024650002 436.727365417
400000 438.039335592 468.961451804 463.426060445 0.8066666666666669 447.31607193 10.4862899232 436.829781494
401000 437.006044803 468.405622581 461.840327062 0.8100000000000002 447.254591751 10.5162330294 436.738358994
402000 436.054210758 467.405915507 461.583673131 0.8066666666666668 447.314831467 10.7300111961 436.584819717
403000 436.933503781 468.580952729 463.012838287 0.8000000000000003 447.391187515 10.7160355163 436.675151291
404000 435.489022174 468.225928619 462.312439859 0.7966666666666667 447.242097778 10.7337395811 436.508356781
405000 435.412792253 468.374646247 462.184420805 0.7900000000000001 447.151161423 10.6570216656 436.494140015
406000 434.31269361 467.109090429 460.873023959 0.7966666666666667 447.148699493 10.8017820525 436.34691597
407000 436.011738659 468.668620051 462.409586489 0.7900000000000001 446.901373825 10.389072876 436.512301636
408000 435.908100532 468.64831712 461.974013044 0.81 446.95651062 10.4859828281 436.470527344
409000 436.106849923 468.520971859 461.498931081 0.79 446.772260284 10.2842864561 436.487973862
410000 436.278129818 468.62434968 462.090729109 0.8233333333333336 446.900886078 10.483382597 436.417501907
411000 437.244872931 469.548116454 463.692057333 0.81 447.025490875 10.3901848888 436.63530777
412000 435.389820712 468.046606814 461.815459268 0.8000000000000002 447.136999588 10.7592023826 436.377796555
413000 436.522955271 468.817195853 462.942388645 0.8066666666666668 447.006341629 10.5034172678 436.502924728
414000 435.264696759 468.02204598 462.733273798 0.8066666666666668 446.962409363 10.5887567925 436.373653717
415000 435.486169704 468.512170334 462.978765938 0.8100000000000002 446.835078506 10.4515298462 436.383548431
416000 435.614733207 468.822272558 462.505292069 0.8100000000000002 446.915725937 10.5777594543 436.337968979
417000 435.776478226 468.662227816 461.70223106 0.8033333333333335 447.020002594 10.6780339193 436.341968765
418000 435.29018185 467.617041543 460.901007858 0.8066666666666669 446.806966324 10.5162049437 436.290762253
419000 434.191917911 467.303642583 461.225226919 0.8066666666666669 446.932451401 10.6973861122 436.235064926
420000 435.599291845 468.118319025 461.715058076 0.8133333333333336 447.153058395 10.7924174547 436.360638504
421000 437.266580071 469.983195105 463.436939656 0.8000000000000003 446.894214859 10.2881345081 436.606082764
422000 435.285249798 468.397463321 462.782647837 0.8133333333333336 446.995616913 10.5798679948 436.415749283
423000 435.936314416 468.640507822 461.82701188 0.8133333333333336 446.810034332 10.3973377705 436.412697067
424000 435.496594017 468.487380634 462.241749589 0.8133333333333335 446.838124313 10.4898041272 436.348319321
425000 434.824074061 467.882246534 461.789455719 0.8166666666666669 446.769577332 10.5213546896 436.248222733
426000 434.811447603 468.473891729 462.897686671 0.8033333333333335 446.811908264 10.4501436186 436.361763458
427000 436.103207073 468.575825406 463.517480071 0.8000000000000003 447.092887115 10.5684664345 436.524419327
428000 434.519910493 468.203068012 462.777938164 0.8066666666666669 446.932917938 10.5134549928 436.419463501
429000 434.454884955 468.095746607 461.602071895 0.7933333333333336 446.960140457 10.5647883224 436.395352097
430000 433.106944201 467.616467904 460.447869727 0.8000000000000002 446.680436401 10.4963013792 436.18413475
431000 435.20724359 468.088006929 461.896468139 0.7966666666666665 446.921033859 10.5711637926 436.34986908
432000 433.785201281 467.62940681 460.832271762 0.8133333333333336 446.861547775 10.5753480005 436.286199417
433000 435.212067466 468.00367185 461.187249994 0.79 447.001565094 10.601117177 436.400447693
434000 434.821205693 467.628369045 460.162531814 0.8166666666666668 446.882825928 10.4849897861 436.397837296
435000 434.601217114 468.865161309 461.874696052 0.7933333333333333 447.010226059 10.5510844827 436.459143295
436000 435.565899267 468.914028952 462.374764992 0.8066666666666665 447.035857773 10.4743116975 436.561546173
437000 434.982329693 468.493580324 461.795277694 0.8066666666666668 446.944496536 10.4691040611 436.475393219
438000 436.846117257 469.525247545 463.588848332 0.8066666666666669 447.312418365 10.5689649916 436.743453217
439000 434.573532119 467.279499899 461.847306318 0.8133333333333335 446.884130249 10.4687388492 436.415389938
440000 434.813723574 467.301289765 461.536789668 0.81 447.016339111 10.5959815073 436.420357285
441000 434.339946794 468.072538361 461.294507599 0.8033333333333335 446.991895599 10.6098127174 436.382081985
442000 434.708331527 468.28363827 460.898974369 0.8100000000000002 446.95263092 10.5413389373 436.411292496
443000 434.327244726 467.998666295 461.082907124 0.8200000000000002 447.065936432 10.7084232855 436.357513123
444000 434.167719147 467.780860026 460.542915931 0.8166666666666668 446.749381866 10.3933322954 436.35605011
445000 434.887412336 467.873910128 461.201064311 0.8133333333333336 446.805001602 10.386839354 436.418162766
446000 435.217621151 468.253230062 461.057140265 0.82 446.993689957 10.498926487 436.49476265
447000 435.301898323 468.033746911 461.5610999 0.8200000000000002 446.954321976 10.4986526012 436.45566925
448000 434.089858754 467.672672447 461.032447422 0.8133333333333336 447.039541779 10.7026971292 436.336846008
449000 435.710334529 468.670986884 462.25229656 0.8200000000000002 447.29792717 10.7575867367 436.540343246
450000 436.090407516 469.757590463 463.55303818 0.8100000000000002 446.908151016 10.2916390681 436.616510468
451000 434.068945168 466.446385994 460.681351914 0.8233333333333335 447.034236603 10.7088125753 436.325423126
452000 434.265822532 466.869417679 461.057014422 0.8133333333333335 446.935285721 10.6190660191 436.316220474
453000 435.608546439 468.458688463 462.80296483 0.8133333333333336 446.784742203 10.3183278465 436.466415253
454000 434.232651536 467.214929552 461.339592538 0.8266666666666667 447.05810997 10.8256125164 436.232495575
455000 434.525618912 468.103666458 462.565140116 0.8066666666666665 446.844812927 10.4499726582 436.394839249
456000 433.331178683 466.665560127 461.016103826 0.8066666666666669 446.710726776 10.481644299 436.22908165
457000 432.67681586 466.089179351 460.073860029 0.8033333333333335 447.051172333 10.9054030418 436.145768051
458000 435.074215788 467.532777653 460.941611462 0.8100000000000002 446.986385651 10.5634747362 436.42291008
459000 433.447524997 465.914429374 460.204596109 0.8166666666666668 446.859259262 10.6323835897 436.22687706
460000 434.615315952 467.082594682 461.78699676 0.8100000000000002 446.923777008 10.5631415606 436.360635681
461000 434.532991293 467.37484851 461.414078626 0.8033333333333335 446.76774498 10.419692049 436.348053818
462000 434.746235488 467.40089977 462.337422883 0.8000000000000002 446.67630661 10.3078977561 436.368409042
463000 433.590004644 466.206294867 459.990829938 0.81 446.942182465 10.7040121031 436.238172607
464000 435.154840099 467.972847545 461.69915673 0.8133333333333335 446.699519348 10.2826177216 436.416903305
465000 432.999168251 466.731391224 459.702127151 0.8 446.875906525 10.7321029258 436.143803711
466000 434.111070196 466.942413054 460.831896339 0.8066666666666668 446.851428604 10.6115446281 436.239884796
467000 434.618366279 467.464536379 462.22862599 0.8033333333333332 446.86296669 10.5091984224 436.353767014
468000 434.361855429 467.79552818 462.449212002 0.8066666666666669 446.695441284 10.3915475607 436.303892517
469000 434.569523689 466.75613803 461.406681522 0.7966666666666667 446.741299438 10.4048078346 436.336492996
470000 434.872802606 467.710953883 462.588739883 0.7966666666666667 446.888387604 10.4409939718 436.447393799
471000 435.082718647 467.984772503 462.638789932 0.7933333333333334 446.963479919 10.5488081217 436.414670868
472000 433.459883693 466.093047798 461.328833763 0.8 446.858781662 10.7017207003 436.157060318
473000 433.538260807 467.029305502 461.949659391 0.8066666666666668 446.823922119 10.6028501272 436.221071014
474000 433.314152799 466.504073883 461.258551738 0.8033333333333335 446.76725975 10.5460723257 436.22118866
475000 434.04780533 466.969850285 461.822718893 0.8066666666666669 446.892945251 10.6508748269 436.24206871
476000 434.695261817 467.036397757 461.757446652 0.8066666666666669 446.84303833 10.5407892966 436.30224823
477000 433.739903337 466.069923126 460.477272493 0.8033333333333335 446.751462479 10.5583380008 436.193122864
478000 433.710131407 465.825084343 460.539514871 0.7966666666666667 446.862562408 10.6390065432 436.223555603
479000 433.982982101 466.732468324 460.544643508 0.7966666666666669 446.891055679 10.5969048357 436.294149857
480000 434.4928064 466.782822517 461.569208106 0.8066666666666668 447.031357117 10.7013961411 436.329959488
481000 432.99963088 465.908378506 460.29466102 0.8133333333333335 446.61479187 10.4554504395 436.159341431
482000 435.324524478 467.639658215 462.678845385 0.81 446.686834488 10.2617945218 436.425038986
483000 434.232103969 466.714614608 461.273741777 0.8100000000000002 446.813914566 10.4893004656 436.324614563
484000 433.933159474 466.706483378 461.223933396 0.8100000000000002 446.852641602 10.5745861244 436.278055725
485000 433.478335127 465.312015071 460.627149023 0.8200000000000002 446.793277359 10.6145032024 436.178774109
486000 433.910770428 465.839075198 460.691253561 0.8000000000000003 446.761116867 10.543119545 436.217997589
487000 434.896468395 467.115406462 461.582268973 0.8 446.837714157 10.4958893824 436.341822968
488000 434.197277591 466.831990585 461.432719399 0.7966666666666669 446.854463043 10.5838712239 436.270589828
489000 433.650260978 465.960266663 459.553608971 0.8000000000000002 446.899489288 10.7209322357 436.178555298
490000 434.609094418 467.511959899 461.523621989 0.806666666666667 446.987798386 10.5898591185 436.397941208
491000 433.739909739 465.878844996 460.564667789 0.8133333333333336 446.974826355 10.7572976303 436.217531967
492000 434.260389014 465.882952493 460.59266527 0.8033333333333336 446.889942245 10.6534064054 436.236535034
493000 434.927112746 466.944346233 462.284315875 0.8133333333333337 446.656336975 10.3000379562 436.356298828
494000 434.680427815 466.297122016 460.783711376 0.8066666666666668 446.912514267 10.6479760146 436.264539185
495000 436.130653808 468.348887915 462.376118733 0.7866666666666667 446.803357162 10.3349832296 436.468373108
496000 435.355134537 467.279627943 461.886245546 0.7933333333333334 446.758584747 10.3808264542 436.377758865
497000 435.292323164 467.261929896 461.059403745 0.7933333333333334 446.789981613 10.3988654423 436.391116867
498000 434.210651819 467.192454674 461.188778154 0.7866666666666668 446.847745743 10.5393335485 436.30841156
499000 434.468686676 467.210325369 461.737648078 0.8000000000000003 446.830711288 10.5321256399 436.298586578
500000 433.621536471 465.634180923 460.515170461 0.8 446.86306282 10.683632257 436.179429398
501000 434.480248576 466.167964659 460.738418912 0.7966666666666667 446.854788132 10.6365552378 436.21823288
502000 434.12695113 466.435261972 460.797646853 0.7833333333333333 446.757334366 10.4817189956 436.275616531
503000 433.493811412 466.17891193 460.202867408 0.7866666666666666 446.824951782 10.6052577496 436.21969429
504000 433.949562215 467.144116009 461.851891526 0.8 446.801836853 10.5217785978 436.280057144
505000 432.013133646 465.741118366 460.057040915 0.8000000000000002 446.756757965 10.6934458804 436.063313065
506000 433.224639509 467.239078383 462.189118626 0.8066666666666669 446.818153839 10.5891450548 436.229010696
507000 432.572143632 465.898810181 460.907357188 0.79 446.62830452 10.5725303793 436.055773392
508000 433.204832266 465.742855745 460.178132379 0.79 446.70669693 10.6146317029 436.092065735
509000 432.526762164 465.410073872 459.509967388 0.8 446.803031616 10.7955756903 436.007457352
510000 432.999426138 466.279787051 460.557145676 0.8033333333333335 446.776344299 10.6966284966 436.079714813
511000 433.315169664 467.259133231 461.386324063 0.8033333333333335 446.720612106 10.6494289589 436.071184311
512000 432.151944102 466.554399178 460.745738273 0.7833333333333334 446.69678688 10.6882586884 436.008529282
513000 432.550931709 465.756518747 460.382851928 0.8000000000000002 446.563191299 10.5300470138 436.033143463
514000 432.300212259 465.968391838 460.32726279 0.81 446.656298981 10.6719573045 435.984341736
515000 433.007189199 465.815504431 460.294587632 0.8133333333333335 446.776017227 10.6573236561 436.11869278
516000 433.109418153 466.036862304 461.353233048 0.8033333333333336 446.712160873 10.5869873142 436.125172119
517000 432.214165001 466.022276015 460.372753515 0.8033333333333335 446.626492233 10.6374099708 435.989082947
518000 432.857889979 465.362752201 460.395691245 0.81 446.845874023 10.8313446999 436.014529877
519000 434.543600183 467.264529063 462.122909063 0.8033333333333335 446.679558182 10.4822173071 436.197340012
520000 432.86240028 465.40185873 460.572133546 0.7966666666666669 446.929640884 10.9150884366 436.014552155
521000 434.05344642 467.122781596 462.806968198 0.8033333333333336 446.650819931 10.4268407249 436.223980408
522000 432.75106945 466.570197669 461.566834868 0.8000000000000002 446.703226089 10.6146918511 436.08853363
523000 432.708866966 466.223117628 461.478231876 0.7866666666666668 446.699320068 10.6302198267 436.069101563
524000 432.8604788 465.969693861 461.347077739 0.8033333333333335 446.624970093 10.5379535723 436.087017059
525000 431.754054773 465.649041644 460.609309223 0.8066666666666668 446.678938522 10.6915720153 435.987364044
526000 432.383466226 465.90294656 461.158722946 0.8066666666666668 446.532426071 10.4801569271 436.052269363
527000 432.316708427 465.736053073 460.132216305 0.8066666666666668 446.682755203 10.6586875391 436.024068375
528000 432.748683534 466.422859068 461.357574923 0.8000000000000002 446.828691406 10.6933615971 436.135330811
529000 433.934244955 466.149068775 461.835525143 0.8033333333333336 446.72491188 10.5380960321 436.186817322
530000 433.803776457 466.042830769 461.252195027 0.8000000000000003 446.64536972 10.4987268209 436.146644135
531000 432.679417009 465.987939655 460.310362012 0.8166666666666668 446.78314209 10.7331105423 436.050030746
532000 433.165787254 466.326750469 461.601455033 0.8033333333333335 446.708383026 10.5330162811 436.175363235
533000 432.772355069 466.225404748 461.095081863 0.8133333333333336 446.610185089 10.5221231651 436.088061066
534000 432.078325148 465.424651766 460.290069889 0.8100000000000002 446.712606735 10.6568246317 436.055780029
535000 431.828513652 465.796329502 460.835443394 0.8000000000000002 446.791174164 10.7467431855 436.044431915
536000 432.804568919 466.724736748 461.666234968 0.7933333333333334 446.756698456 10.5824201822 436.174278564
537000 432.326675317 466.260419917 461.104112344 0.7933333333333334 446.739124069 10.6397255135 436.09939743
538000 431.428057043 464.954009289 460.230638297 0.8033333333333336 446.62933075 10.671320467 435.958010788
539000 432.958427244 466.412842539 461.15396017 0.8066666666666669 446.438921432 10.3399673986 436.098954773
540000 432.853784544 465.447528709 460.477421245 0.8100000000000003 446.623658676 10.5487821579 436.074876099
541000 432.334252766 465.789405962 460.21590551 0.8200000000000003 446.555355682 10.544758749 436.010597305
542000 433.255668868 466.208025144 461.484615513 0.8033333333333336 446.560703278 10.4254433775 436.135260544
543000 432.342462125 465.651498888 460.150131138 0.7866666666666667 446.674121017 10.6447567797 436.02936409
544000 432.353177202 465.575218445 460.55278555 0.7933333333333334 446.661673508 10.6024729609 436.059198761
545000 432.843696047 466.381402729 461.635225362 0.8000000000000002 446.745517502 10.623056705 436.122463226
546000 432.01003577 465.240438963 459.997822721 0.79 446.584509811 10.5754311013 436.009077682
547000 433.455806636 467.094886158 461.83323343 0.8033333333333335 446.597303619 10.3554847455 436.241818237
548000 432.560102275 465.420584512 460.12773634 0.8033333333333336 446.712730408 10.62627141 436.086459732
549000 433.222351249 466.666366783 462.028713698 0.796666666666667 446.754708405 10.4939363861 436.260771484
550000 432.394516974 465.703854706 460.198424283 0.8000000000000002 446.599141998 10.5039958525 436.095146408
551000 433.31339325 465.782468844 460.904417738 0.8000000000000002 446.766846085 10.5947358036 436.172110443
552000 433.813004665 466.479387416 461.524397761 0.7966666666666669 446.704703064 10.4379580355 436.266745453
553000 433.482354888 466.199399501 460.734638534 0.8100000000000002 446.799460602 10.5994978762 436.199961853
554000 432.09900279 465.844775919 460.20308388 0.8133333333333335 446.828875885 10.7527334952 436.07614151
555000 432.006834286 465.849470894 459.726924901 0.8033333333333335 446.912189941 10.8590610099 436.053128128
556000 432.929376234 466.950355277 461.107268919 0.8033333333333336 446.747143784 10.5735671711 436.173575134
557000 433.172053512 465.558092319 460.01987688 0.8033333333333336 446.848985367 10.6362613869 436.212724915
558000 433.27489823 465.949404108 460.739698723 0.7966666666666669 446.927790146 10.7211036801 436.206686096
559000 432.74086858 465.739984992 460.734085702 0.8133333333333336 446.822929382 10.6694335127 436.153496857
560000 431.480862773 465.559959213 460.080234983 0.806666666666667 446.787487259 10.7311462975 436.056340256
561000 431.824421824 466.122569944 460.694554289 0.8033333333333335 446.892289352 10.8049933195 436.087296753
562000 430.997984432 465.16716545 459.559353873 0.8133333333333336 446.674411163 10.7165515471 435.957857895
563000 431.80265668 466.748679576 460.684957345 0.8033333333333337 446.669690475 10.5827861738 436.086902924
564000 432.166087621 466.388100024 460.153064111 0.8000000000000003 446.659112396 10.5669479823 436.09216423
565000 432.179666848 465.582436035 459.630301003 0.7933333333333334 446.73256958 10.6548453331 436.077723846
566000 431.729356505 465.551367806 459.957708363 0.7966666666666667 446.729164658 10.7307480764 435.998415451
567000 431.724659157 465.108033811 459.257625717 0.7933333333333334 446.818630447 10.8321253586 435.986504669
568000 432.456839751 465.124644371 459.751851084 0.8 446.786799164 10.7042760849 436.082524338
569000 431.966350553 465.291641029 459.811772705 0.8033333333333336 446.829191132 10.7682000875 436.060989456
570000 432.434097634 465.69541095 460.347812901 0.8133333333333336 446.694838867 10.5772221375 436.117619095
571000 431.764903127 465.275069441 460.260407916 0.8000000000000002 446.800149994 10.7452548099 436.05489624
572000 432.478367659 466.077693358 460.739413845 0.7933333333333334 446.642061615 10.5067964268 436.135265656
573000 432.319063644 465.989409805 460.86204255 0.8000000000000003 446.856115189 10.6882901382 436.167825699
574000 432.059287639 465.343722376 460.125540978 0.7900000000000003 446.805379562 10.6547602224 436.150618515
